ds;y;cutoff;y_forecasted
29/04/2021;153.46;01/05/2019;115.73
29/04/2021;153.46;01/06/2019;117.27
29/04/2021;153.46;01/07/2019;115.37
29/04/2021;153.46;01/08/2019;115.41
29/04/2021;153.46;01/09/2019;115.65
29/04/2021;153.46;01/10/2019;116.32
29/04/2021;153.46;01/11/2019;113.70
29/04/2021;153.46;01/12/2019;117.84
29/04/2021;153.46;01/01/2020;121.52
29/04/2021;153.46;01/02/2020;120.88
29/04/2021;153.46;01/03/2020;119.10
29/04/2021;153.46;01/04/2020;117.10
29/04/2021;153.46;01/05/2020;115.44
29/04/2021;153.46;01/06/2020;116.18
29/04/2021;153.46;01/07/2020;120.20
29/04/2021;153.46;01/08/2020;129.23
29/04/2021;153.46;01/09/2020;131.26
29/04/2021;153.46;01/10/2020;132.61
29/04/2021;153.46;01/11/2020;131.84
29/04/2021;153.46;01/12/2020;124.28
29/04/2021;153.46;01/01/2021;126.71
29/04/2021;153.46;01/02/2021;132.55
29/04/2021;153.46;01/03/2021;136.54
29/04/2021;153.46;01/04/2021;143.77
30/04/2021;151.91;01/05/2019;116.02
30/04/2021;151.91;01/06/2019;117.39
30/04/2021;151.91;01/07/2019;115.33
30/04/2021;151.91;01/08/2019;115.32
30/04/2021;151.91;01/09/2019;115.64
30/04/2021;151.91;01/10/2019;116.51
30/04/2021;151.91;01/11/2019;113.80
30/04/2021;151.91;01/12/2019;117.78
30/04/2021;151.91;01/01/2020;121.34
30/04/2021;151.91;01/02/2020;121.12
30/04/2021;151.91;01/03/2020;119.17
30/04/2021;151.91;01/04/2020;117.10
30/04/2021;151.91;01/05/2020;115.41
30/04/2021;151.91;01/06/2020;116.03
30/04/2021;151.91;01/07/2020;120.14
30/04/2021;151.91;01/08/2020;128.69
30/04/2021;151.91;01/09/2020;131.32
30/04/2021;151.91;01/10/2020;132.52
30/04/2021;151.91;01/11/2020;131.84
30/04/2021;151.91;01/12/2020;124.30
30/04/2021;151.91;01/01/2021;126.58
30/04/2021;151.91;01/02/2021;132.39
30/04/2021;151.91;01/03/2021;136.35
30/04/2021;151.91;01/04/2021;143.61
03/05/2021;152.32;01/06/2019;117.51
03/05/2021;152.32;01/07/2019;115.30
03/05/2021;152.32;01/08/2019;115.24
03/05/2021;152.32;01/09/2019;115.63
03/05/2021;152.32;01/10/2019;116.69
03/05/2021;152.32;01/11/2019;113.90
03/05/2021;152.32;01/12/2019;117.74
03/05/2021;152.32;01/01/2020;121.16
03/05/2021;152.32;01/02/2020;121.35
03/05/2021;152.32;01/03/2020;119.25
03/05/2021;152.32;01/04/2020;117.09
03/05/2021;152.32;01/05/2020;115.41
03/05/2021;152.32;01/06/2020;115.90
03/05/2021;152.32;01/07/2020;120.10
03/05/2021;152.32;01/08/2020;128.13
03/05/2021;152.32;01/09/2020;131.39
03/05/2021;152.32;01/10/2020;132.45
03/05/2021;152.32;01/11/2020;131.82
03/05/2021;152.32;01/12/2020;124.32
03/05/2021;152.32;01/01/2021;126.38
03/05/2021;152.32;01/02/2021;132.24
03/05/2021;152.32;01/03/2021;136.11
03/05/2021;152.32;01/04/2021;143.48
03/05/2021;152.32;01/05/2021;153.14
04/05/2021;151.34;01/06/2019;117.64
04/05/2021;151.34;01/07/2019;115.27
04/05/2021;151.34;01/08/2019;115.17
04/05/2021;151.34;01/09/2019;115.62
04/05/2021;151.34;01/10/2019;116.86
04/05/2021;151.34;01/11/2019;114.02
04/05/2021;151.34;01/12/2019;117.70
04/05/2021;151.34;01/01/2020;120.98
04/05/2021;151.34;01/02/2020;121.56
04/05/2021;151.34;01/03/2020;119.34
04/05/2021;151.34;01/04/2020;117.08
04/05/2021;151.34;01/05/2020;115.41
04/05/2021;151.34;01/06/2020;115.77
04/05/2021;151.34;01/07/2020;120.07
04/05/2021;151.34;01/08/2020;127.55
04/05/2021;151.34;01/09/2020;131.45
04/05/2021;151.34;01/10/2020;132.40
04/05/2021;151.34;01/11/2020;131.80
04/05/2021;151.34;01/12/2020;124.35
04/05/2021;151.34;01/01/2021;126.12
04/05/2021;151.34;01/02/2021;132.08
04/05/2021;151.34;01/03/2021;135.83
04/05/2021;151.34;01/04/2021;143.38
04/05/2021;151.34;01/05/2021;153.09
05/05/2021;150.86;01/06/2019;117.77
05/05/2021;150.86;01/07/2019;115.25
05/05/2021;150.86;01/08/2019;115.11
05/05/2021;150.86;01/09/2019;115.62
05/05/2021;150.86;01/10/2019;117.02
05/05/2021;150.86;01/11/2019;114.15
05/05/2021;150.86;01/12/2019;117.69
05/05/2021;150.86;01/01/2020;120.81
05/05/2021;150.86;01/02/2020;121.75
05/05/2021;150.86;01/03/2020;119.43
05/05/2021;150.86;01/04/2020;117.06
05/05/2021;150.86;01/05/2020;115.44
05/05/2021;150.86;01/06/2020;115.64
05/05/2021;150.86;01/07/2020;120.04
05/05/2021;150.86;01/08/2020;126.96
05/05/2021;150.86;01/09/2020;131.51
05/05/2021;150.86;01/10/2020;132.37
05/05/2021;150.86;01/11/2020;131.75
05/05/2021;150.86;01/12/2020;124.39
05/05/2021;150.86;01/01/2021;125.83
05/05/2021;150.86;01/02/2021;131.93
05/05/2021;150.86;01/03/2021;135.51
05/05/2021;150.86;01/04/2021;143.31
05/05/2021;150.86;01/05/2021;153.31
06/05/2021;151.16;01/06/2019;117.90
06/05/2021;151.16;01/07/2019;115.24
06/05/2021;151.16;01/08/2019;115.07
06/05/2021;151.16;01/09/2019;115.61
06/05/2021;151.16;01/10/2019;117.17
06/05/2021;151.16;01/11/2019;114.29
06/05/2021;151.16;01/12/2019;117.69
06/05/2021;151.16;01/01/2020;120.62
06/05/2021;151.16;01/02/2020;121.92
06/05/2021;151.16;01/03/2020;119.53
06/05/2021;151.16;01/04/2020;117.05
06/05/2021;151.16;01/05/2020;115.48
06/05/2021;151.16;01/06/2020;115.54
06/05/2021;151.16;01/07/2020;120.00
06/05/2021;151.16;01/08/2020;126.38
06/05/2021;151.16;01/09/2020;131.57
06/05/2021;151.16;01/10/2020;132.33
06/05/2021;151.16;01/11/2020;131.73
06/05/2021;151.16;01/12/2020;124.43
06/05/2021;151.16;01/01/2021;125.59
06/05/2021;151.16;01/02/2021;131.80
06/05/2021;151.16;01/03/2021;135.25
06/05/2021;151.16;01/04/2021;143.27
06/05/2021;151.16;01/05/2021;153.40
07/05/2021;151.31;01/06/2019;118.03
07/05/2021;151.31;01/07/2019;115.23
07/05/2021;151.31;01/08/2019;115.04
07/05/2021;151.31;01/09/2019;115.61
07/05/2021;151.31;01/10/2019;117.31
07/05/2021;151.31;01/11/2019;114.44
07/05/2021;151.31;01/12/2019;117.70
07/05/2021;151.31;01/01/2020;120.44
07/05/2021;151.31;01/02/2020;122.08
07/05/2021;151.31;01/03/2020;119.64
07/05/2021;151.31;01/04/2020;117.04
07/05/2021;151.31;01/05/2020;115.53
07/05/2021;151.31;01/06/2020;115.44
07/05/2021;151.31;01/07/2020;119.95
07/05/2021;151.31;01/08/2020;125.79
07/05/2021;151.31;01/09/2020;131.63
07/05/2021;151.31;01/10/2020;132.30
07/05/2021;151.31;01/11/2020;131.71
07/05/2021;151.31;01/12/2020;124.49
07/05/2021;151.31;01/01/2021;125.38
07/05/2021;151.31;01/02/2021;131.68
07/05/2021;151.31;01/03/2021;134.98
07/05/2021;151.31;01/04/2021;143.26
07/05/2021;151.31;01/05/2021;153.40
10/05/2021;151.37;01/06/2019;118.16
10/05/2021;151.37;01/07/2019;115.24
10/05/2021;151.37;01/08/2019;115.02
10/05/2021;151.37;01/09/2019;115.61
10/05/2021;151.37;01/10/2019;117.43
10/05/2021;151.37;01/11/2019;114.60
10/05/2021;151.37;01/12/2019;117.73
10/05/2021;151.37;01/01/2020;120.26
10/05/2021;151.37;01/02/2020;122.21
10/05/2021;151.37;01/03/2020;119.75
10/05/2021;151.37;01/04/2020;117.03
10/05/2021;151.37;01/05/2020;115.61
10/05/2021;151.37;01/06/2020;115.36
10/05/2021;151.37;01/07/2020;119.87
10/05/2021;151.37;01/08/2020;125.21
10/05/2021;151.37;01/09/2020;131.66
10/05/2021;151.37;01/10/2020;132.27
10/05/2021;151.37;01/11/2020;131.69
10/05/2021;151.37;01/12/2020;124.59
10/05/2021;151.37;01/01/2021;125.18
10/05/2021;151.37;01/02/2021;131.58
10/05/2021;151.37;01/03/2021;134.71
10/05/2021;151.37;01/04/2021;143.26
10/05/2021;151.37;01/05/2021;153.31
11/05/2021;151.28;01/06/2019;118.29
11/05/2021;151.28;01/07/2019;115.25
11/05/2021;151.28;01/08/2019;115.02
11/05/2021;151.28;01/09/2019;115.62
11/05/2021;151.28;01/10/2019;117.54
11/05/2021;151.28;01/11/2019;114.77
11/05/2021;151.28;01/12/2019;117.77
11/05/2021;151.28;01/01/2020;120.09
11/05/2021;151.28;01/02/2020;122.32
11/05/2021;151.28;01/03/2020;119.87
11/05/2021;151.28;01/04/2020;117.01
11/05/2021;151.28;01/05/2020;115.70
11/05/2021;151.28;01/06/2020;115.28
11/05/2021;151.28;01/07/2020;119.75
11/05/2021;151.28;01/08/2020;124.62
11/05/2021;151.28;01/09/2020;131.68
11/05/2021;151.28;01/10/2020;132.24
11/05/2021;151.28;01/11/2020;131.68
11/05/2021;151.28;01/12/2020;124.70
11/05/2021;151.28;01/01/2021;124.99
11/05/2021;151.28;01/02/2021;131.50
11/05/2021;151.28;01/03/2021;134.42
11/05/2021;151.28;01/04/2021;143.28
11/05/2021;151.28;01/05/2021;153.16
12/05/2021;151.18;01/06/2019;118.41
12/05/2021;151.18;01/07/2019;115.27
12/05/2021;151.18;01/08/2019;115.04
12/05/2021;151.18;01/09/2019;115.64
12/05/2021;151.18;01/10/2019;117.63
12/05/2021;151.18;01/11/2019;114.93
12/05/2021;151.18;01/12/2019;117.83
12/05/2021;151.18;01/01/2020;119.93
12/05/2021;151.18;01/02/2020;122.41
12/05/2021;151.18;01/03/2020;120.01
12/05/2021;151.18;01/04/2020;116.99
12/05/2021;151.18;01/05/2020;115.80
12/05/2021;151.18;01/06/2020;115.21
12/05/2021;151.18;01/07/2020;119.58
12/05/2021;151.18;01/08/2020;124.02
12/05/2021;151.18;01/09/2020;131.67
12/05/2021;151.18;01/10/2020;132.22
12/05/2021;151.18;01/11/2020;131.66
12/05/2021;151.18;01/12/2020;124.82
12/05/2021;151.18;01/01/2021;124.81
12/05/2021;151.18;01/02/2021;131.44
12/05/2021;151.18;01/03/2021;134.12
12/05/2021;151.18;01/04/2021;143.31
12/05/2021;151.18;01/05/2021;152.95
13/05/2021;151.14;01/06/2019;118.53
13/05/2021;151.14;01/07/2019;115.31
13/05/2021;151.14;01/08/2019;115.07
13/05/2021;151.14;01/09/2019;115.66
13/05/2021;151.14;01/10/2019;117.71
13/05/2021;151.14;01/11/2019;115.11
13/05/2021;151.14;01/12/2019;117.90
13/05/2021;151.14;01/01/2020;119.77
13/05/2021;151.14;01/02/2020;122.47
13/05/2021;151.14;01/03/2020;120.14
13/05/2021;151.14;01/04/2020;116.98
13/05/2021;151.14;01/05/2020;115.91
13/05/2021;151.14;01/06/2020;115.15
13/05/2021;151.14;01/07/2020;119.36
13/05/2021;151.14;01/08/2020;123.45
13/05/2021;151.14;01/09/2020;131.65
13/05/2021;151.14;01/10/2020;132.20
13/05/2021;151.14;01/11/2020;131.66
13/05/2021;151.14;01/12/2020;124.93
13/05/2021;151.14;01/01/2021;124.66
13/05/2021;151.14;01/02/2021;131.40
13/05/2021;151.14;01/03/2021;133.78
13/05/2021;151.14;01/04/2021;143.35
13/05/2021;151.14;01/05/2021;152.71
14/05/2021;151.09;01/06/2019;118.64
14/05/2021;151.09;01/07/2019;115.35
14/05/2021;151.09;01/08/2019;115.12
14/05/2021;151.09;01/09/2019;115.68
14/05/2021;151.09;01/10/2019;117.77
14/05/2021;151.09;01/11/2019;115.29
14/05/2021;151.09;01/12/2019;117.98
14/05/2021;151.09;01/01/2020;119.62
14/05/2021;151.09;01/02/2020;122.51
14/05/2021;151.09;01/03/2020;120.27
14/05/2021;151.09;01/04/2020;116.96
14/05/2021;151.09;01/05/2020;116.04
14/05/2021;151.09;01/06/2020;115.10
14/05/2021;151.09;01/07/2020;119.13
14/05/2021;151.09;01/08/2020;122.91
14/05/2021;151.09;01/09/2020;131.61
14/05/2021;151.09;01/10/2020;132.18
14/05/2021;151.09;01/11/2020;131.67
14/05/2021;151.09;01/12/2020;125.03
14/05/2021;151.09;01/01/2021;124.51
14/05/2021;151.09;01/02/2021;131.37
14/05/2021;151.09;01/03/2021;133.43
14/05/2021;151.09;01/04/2021;143.40
14/05/2021;151.09;01/05/2021;152.44
17/05/2021;150.70;01/06/2019;118.74
17/05/2021;150.70;01/07/2019;115.41
17/05/2021;150.70;01/08/2019;115.18
17/05/2021;150.70;01/09/2019;115.72
17/05/2021;150.70;01/10/2019;117.81
17/05/2021;150.70;01/11/2019;115.47
17/05/2021;150.70;01/12/2019;118.08
17/05/2021;150.70;01/01/2020;119.47
17/05/2021;150.70;01/02/2020;122.52
17/05/2021;150.70;01/03/2020;120.41
17/05/2021;150.70;01/04/2020;116.95
17/05/2021;150.70;01/05/2020;116.18
17/05/2021;150.70;01/06/2020;115.06
17/05/2021;150.70;01/07/2020;118.88
17/05/2021;150.70;01/08/2020;122.39
17/05/2021;150.70;01/09/2020;131.57
17/05/2021;150.70;01/10/2020;132.18
17/05/2021;150.70;01/11/2020;131.68
17/05/2021;150.70;01/12/2020;125.11
17/05/2021;150.70;01/01/2021;124.35
17/05/2021;150.70;01/02/2021;131.33
17/05/2021;150.70;01/03/2021;133.07
17/05/2021;150.70;01/04/2021;143.44
17/05/2021;150.70;01/05/2021;152.15
18/05/2021;150.70;01/06/2019;118.83
18/05/2021;150.70;01/07/2019;115.46
18/05/2021;150.70;01/08/2019;115.26
18/05/2021;150.70;01/09/2019;115.76
18/05/2021;150.70;01/10/2019;117.84
18/05/2021;150.70;01/11/2019;115.65
18/05/2021;150.70;01/12/2019;118.19
18/05/2021;150.70;01/01/2020;119.34
18/05/2021;150.70;01/02/2020;122.52
18/05/2021;150.70;01/03/2020;120.56
18/05/2021;150.70;01/04/2020;116.94
18/05/2021;150.70;01/05/2020;116.32
18/05/2021;150.70;01/06/2020;115.03
18/05/2021;150.70;01/07/2020;118.65
18/05/2021;150.70;01/08/2020;121.91
18/05/2021;150.70;01/09/2020;131.53
18/05/2021;150.70;01/10/2020;132.17
18/05/2021;150.70;01/11/2020;131.70
18/05/2021;150.70;01/12/2020;125.18
18/05/2021;150.70;01/01/2021;124.17
18/05/2021;150.70;01/02/2021;131.28
18/05/2021;150.70;01/03/2021;132.70
18/05/2021;150.70;01/04/2021;143.47
18/05/2021;150.70;01/05/2021;151.86
19/05/2021;149.06;01/06/2019;118.90
19/05/2021;149.06;01/07/2019;115.52
19/05/2021;149.06;01/08/2019;115.35
19/05/2021;149.06;01/09/2019;115.81
19/05/2021;149.06;01/10/2019;117.85
19/05/2021;149.06;01/11/2019;115.83
19/05/2021;149.06;01/12/2019;118.30
19/05/2021;149.06;01/01/2020;119.23
19/05/2021;149.06;01/02/2020;122.50
19/05/2021;149.06;01/03/2020;120.71
19/05/2021;149.06;01/04/2020;116.93
19/05/2021;149.06;01/05/2020;116.47
19/05/2021;149.06;01/06/2020;114.99
19/05/2021;149.06;01/07/2020;118.43
19/05/2021;149.06;01/08/2020;121.47
19/05/2021;149.06;01/09/2020;131.47
19/05/2021;149.06;01/10/2020;132.16
19/05/2021;149.06;01/11/2020;131.72
19/05/2021;149.06;01/12/2020;125.24
19/05/2021;149.06;01/01/2021;123.97
19/05/2021;149.06;01/02/2021;131.24
19/05/2021;149.06;01/03/2021;132.33
19/05/2021;149.06;01/04/2021;143.42
19/05/2021;149.06;01/05/2021;151.57
20/05/2021;148.60;01/06/2019;118.96
20/05/2021;148.60;01/07/2019;115.59
20/05/2021;148.60;01/08/2019;115.46
20/05/2021;148.60;01/09/2019;115.85
20/05/2021;148.60;01/10/2019;117.85
20/05/2021;148.60;01/11/2019;116.02
20/05/2021;148.60;01/12/2019;118.42
20/05/2021;148.60;01/01/2020;119.11
20/05/2021;148.60;01/02/2020;122.45
20/05/2021;148.60;01/03/2020;120.85
20/05/2021;148.60;01/04/2020;116.94
20/05/2021;148.60;01/05/2020;116.62
20/05/2021;148.60;01/06/2020;114.98
20/05/2021;148.60;01/07/2020;118.25
20/05/2021;148.60;01/08/2020;121.05
20/05/2021;148.60;01/09/2020;131.39
20/05/2021;148.60;01/10/2020;132.15
20/05/2021;148.60;01/11/2020;131.76
20/05/2021;148.60;01/12/2020;125.33
20/05/2021;148.60;01/01/2021;123.77
20/05/2021;148.60;01/02/2021;131.16
20/05/2021;148.60;01/03/2021;131.98
20/05/2021;148.60;01/04/2021;143.28
20/05/2021;148.60;01/05/2021;151.29
21/05/2021;148.25;01/06/2019;118.99
21/05/2021;148.25;01/07/2019;115.67
21/05/2021;148.25;01/08/2019;115.58
21/05/2021;148.25;01/09/2019;115.91
21/05/2021;148.25;01/10/2019;117.84
21/05/2021;148.25;01/11/2019;116.20
21/05/2021;148.25;01/12/2019;118.56
21/05/2021;148.25;01/01/2020;119.01
21/05/2021;148.25;01/02/2020;122.38
21/05/2021;148.25;01/03/2020;120.99
21/05/2021;148.25;01/04/2020;116.95
21/05/2021;148.25;01/05/2020;116.78
21/05/2021;148.25;01/06/2020;114.97
21/05/2021;148.25;01/07/2020;118.08
21/05/2021;148.25;01/08/2020;120.67
21/05/2021;148.25;01/09/2020;131.30
21/05/2021;148.25;01/10/2020;132.14
21/05/2021;148.25;01/11/2020;131.80
21/05/2021;148.25;01/12/2020;125.42
21/05/2021;148.25;01/01/2021;123.59
21/05/2021;148.25;01/02/2021;131.06
21/05/2021;148.25;01/03/2021;131.66
21/05/2021;148.25;01/04/2021;143.11
21/05/2021;148.25;01/05/2021;151.02
24/05/2021;148.25;01/06/2019;119.00
24/05/2021;148.25;01/07/2019;115.75
24/05/2021;148.25;01/08/2019;115.71
24/05/2021;148.25;01/09/2019;115.97
24/05/2021;148.25;01/10/2019;117.81
24/05/2021;148.25;01/11/2019;116.39
24/05/2021;148.25;01/12/2019;118.69
24/05/2021;148.25;01/01/2020;118.91
24/05/2021;148.25;01/02/2020;122.30
24/05/2021;148.25;01/03/2020;121.13
24/05/2021;148.25;01/04/2020;116.97
24/05/2021;148.25;01/05/2020;116.94
24/05/2021;148.25;01/06/2020;114.96
24/05/2021;148.25;01/07/2020;117.90
24/05/2021;148.25;01/08/2020;120.33
24/05/2021;148.25;01/09/2020;131.20
24/05/2021;148.25;01/10/2020;132.11
24/05/2021;148.25;01/11/2020;131.84
24/05/2021;148.25;01/12/2020;125.50
24/05/2021;148.25;01/01/2021;123.43
24/05/2021;148.25;01/02/2021;130.93
24/05/2021;148.25;01/03/2021;131.37
24/05/2021;148.25;01/04/2021;142.92
24/05/2021;148.25;01/05/2021;150.76
25/05/2021;145.73;01/06/2019;118.98
25/05/2021;145.73;01/07/2019;115.84
25/05/2021;145.73;01/08/2019;115.86
25/05/2021;145.73;01/09/2019;116.03
25/05/2021;145.73;01/10/2019;117.78
25/05/2021;145.73;01/11/2019;116.56
25/05/2021;145.73;01/12/2019;118.83
25/05/2021;145.73;01/01/2020;118.83
25/05/2021;145.73;01/02/2020;122.20
25/05/2021;145.73;01/03/2020;121.26
25/05/2021;145.73;01/04/2020;116.99
25/05/2021;145.73;01/05/2020;117.09
25/05/2021;145.73;01/06/2020;114.95
25/05/2021;145.73;01/07/2020;117.73
25/05/2021;145.73;01/08/2020;120.03
25/05/2021;145.73;01/09/2020;131.09
25/05/2021;145.73;01/10/2020;132.09
25/05/2021;145.73;01/11/2020;131.86
25/05/2021;145.73;01/12/2020;125.59
25/05/2021;145.73;01/01/2021;123.29
25/05/2021;145.73;01/02/2021;130.77
25/05/2021;145.73;01/03/2021;131.11
25/05/2021;145.73;01/04/2021;142.75
25/05/2021;145.73;01/05/2021;150.53
26/05/2021;145.95;01/06/2019;118.94
26/05/2021;145.95;01/07/2019;115.94
26/05/2021;145.95;01/08/2019;116.01
26/05/2021;145.95;01/09/2019;116.09
26/05/2021;145.95;01/10/2019;117.73
26/05/2021;145.95;01/11/2019;116.74
26/05/2021;145.95;01/12/2019;118.97
26/05/2021;145.95;01/01/2020;118.76
26/05/2021;145.95;01/02/2020;122.09
26/05/2021;145.95;01/03/2020;121.39
26/05/2021;145.95;01/04/2020;117.03
26/05/2021;145.95;01/05/2020;117.23
26/05/2021;145.95;01/06/2020;114.95
26/05/2021;145.95;01/07/2020;117.56
26/05/2021;145.95;01/08/2020;119.77
26/05/2021;145.95;01/09/2020;130.96
26/05/2021;145.95;01/10/2020;132.05
26/05/2021;145.95;01/11/2020;131.86
26/05/2021;145.95;01/12/2020;125.66
26/05/2021;145.95;01/01/2021;123.19
26/05/2021;145.95;01/02/2021;130.61
26/05/2021;145.95;01/03/2021;130.87
26/05/2021;145.95;01/04/2021;142.58
26/05/2021;145.95;01/05/2021;150.32
27/05/2021;146.97;01/06/2019;118.85
27/05/2021;146.97;01/07/2019;116.04
27/05/2021;146.97;01/08/2019;116.17
27/05/2021;146.97;01/09/2019;116.16
27/05/2021;146.97;01/10/2019;117.68
27/05/2021;146.97;01/11/2019;116.91
27/05/2021;146.97;01/12/2019;119.12
27/05/2021;146.97;01/01/2020;118.69
27/05/2021;146.97;01/02/2020;121.96
27/05/2021;146.97;01/03/2020;121.51
27/05/2021;146.97;01/04/2020;117.08
27/05/2021;146.97;01/05/2020;117.38
27/05/2021;146.97;01/06/2020;114.95
27/05/2021;146.97;01/07/2020;117.40
27/05/2021;146.97;01/08/2020;119.55
27/05/2021;146.97;01/09/2020;130.80
27/05/2021;146.97;01/10/2020;132.01
27/05/2021;146.97;01/11/2020;131.82
27/05/2021;146.97;01/12/2020;125.73
27/05/2021;146.97;01/01/2021;123.11
27/05/2021;146.97;01/02/2021;130.50
27/05/2021;146.97;01/03/2021;130.68
27/05/2021;146.97;01/04/2021;142.43
27/05/2021;146.97;01/05/2021;150.13
28/05/2021;146.68;01/06/2019;118.73
28/05/2021;146.68;01/07/2019;116.14
28/05/2021;146.68;01/08/2019;116.34
28/05/2021;146.68;01/09/2019;116.23
28/05/2021;146.68;01/10/2019;117.62
28/05/2021;146.68;01/11/2019;117.08
28/05/2021;146.68;01/12/2019;119.26
28/05/2021;146.68;01/01/2020;118.63
28/05/2021;146.68;01/02/2020;121.82
28/05/2021;146.68;01/03/2020;121.62
28/05/2021;146.68;01/04/2020;117.14
28/05/2021;146.68;01/05/2020;117.52
28/05/2021;146.68;01/06/2020;114.96
28/05/2021;146.68;01/07/2020;117.24
28/05/2021;146.68;01/08/2020;119.38
28/05/2021;146.68;01/09/2020;130.62
28/05/2021;146.68;01/10/2020;131.96
28/05/2021;146.68;01/11/2020;131.76
28/05/2021;146.68;01/12/2020;125.78
28/05/2021;146.68;01/01/2021;123.05
28/05/2021;146.68;01/02/2021;130.40
28/05/2021;146.68;01/03/2021;130.51
28/05/2021;146.68;01/04/2021;142.28
28/05/2021;146.68;01/05/2021;149.97
31/05/2021;146.68;01/06/2019;118.57
31/05/2021;146.68;01/07/2019;116.25
31/05/2021;146.68;01/08/2019;116.53
31/05/2021;146.68;01/09/2019;116.30
31/05/2021;146.68;01/10/2019;117.55
31/05/2021;146.68;01/11/2019;117.24
31/05/2021;146.68;01/12/2019;119.41
31/05/2021;146.68;01/01/2020;118.59
31/05/2021;146.68;01/02/2020;121.67
31/05/2021;146.68;01/03/2020;121.72
31/05/2021;146.68;01/04/2020;117.22
31/05/2021;146.68;01/05/2020;117.65
31/05/2021;146.68;01/06/2020;114.97
31/05/2021;146.68;01/07/2020;117.09
31/05/2021;146.68;01/08/2020;119.25
31/05/2021;146.68;01/09/2020;130.43
31/05/2021;146.68;01/10/2020;131.91
31/05/2021;146.68;01/11/2020;131.70
31/05/2021;146.68;01/12/2020;125.80
31/05/2021;146.68;01/01/2021;123.01
31/05/2021;146.68;01/02/2021;130.28
31/05/2021;146.68;01/03/2021;130.37
31/05/2021;146.68;01/04/2021;142.11
31/05/2021;146.68;01/05/2021;149.84
01/06/2021;148.60;01/07/2019;116.37
01/06/2021;148.60;01/08/2019;116.72
01/06/2021;148.60;01/09/2019;116.36
01/06/2021;148.60;01/10/2019;117.48
01/06/2021;148.60;01/11/2019;117.39
01/06/2021;148.60;01/12/2019;119.55
01/06/2021;148.60;01/01/2020;118.55
01/06/2021;148.60;01/02/2020;121.51
01/06/2021;148.60;01/03/2020;121.81
01/06/2021;148.60;01/04/2020;117.31
01/06/2021;148.60;01/05/2020;117.76
01/06/2021;148.60;01/06/2020;114.98
01/06/2021;148.60;01/07/2020;116.95
01/06/2021;148.60;01/08/2020;119.16
01/06/2021;148.60;01/09/2020;130.25
01/06/2021;148.60;01/10/2020;131.86
01/06/2021;148.60;01/11/2020;131.64
01/06/2021;148.60;01/12/2020;125.80
01/06/2021;148.60;01/01/2021;122.99
01/06/2021;148.60;01/02/2021;130.15
01/06/2021;148.60;01/03/2021;130.25
01/06/2021;148.60;01/04/2021;141.91
01/06/2021;148.60;01/05/2021;149.72
02/06/2021;147.71;01/07/2019;116.48
02/06/2021;147.71;01/08/2019;116.93
02/06/2021;147.71;01/09/2019;116.43
02/06/2021;147.71;01/10/2019;117.41
02/06/2021;147.71;01/11/2019;117.53
02/06/2021;147.71;01/12/2019;119.68
02/06/2021;147.71;01/01/2020;118.52
